	sample_id	study	project	reference_condition	condition	rep_id	Strain Description	Strain	Culture Type	Evolved Sample	Base Media	Temperature (C)	pH	Carbon Source (g/L)	Nitrogen Source (g/L)	Electron Acceptor	Trace Element Mixture	Supplement	Antibiotic for selection	Growth_Phase	Growth Rate (1/hr)	Isolate Type	Additional Details	Sequencing Machine	LibraryLayout	Platform	Biological Replicates	doi	GEO	SRX	Run	R1	R2	contact	creator	passed_fastqc	passed_pct_reads_mapped	passed_reads_mapped_to_CDS	passed_global_correlation	full_name	passed_similar_replicates	passed_number_replicates	run_date	n_replicates	PxK_sample_type	deleted_genes	mutated_genes	overexpressed_genes	Unnamed: 49	Unnamed: 50	Unnamed: 51	Unnamed: 52	Unnamed: 53	Unnamed: 54	Unnamed: 55	Unnamed: 56	Unnamed: 57
p1k_00557	ros_tale__3_0_750pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_0_750pq	2	Escherichia coli ERS.14.27	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__14_27_750pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__14_27_750pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:3_0_750pq	True	True	1/21/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00558	ros_tale__1_mid_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_mid_250pq	1	Escherichia coli ERS.16.28	GMOS	Batch	Midpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ROSHRS_16-28A_RNA_rerun_S93_L004_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ROSHRS_16-28A_RNA_rerun_S93_L004_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_mid_250pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00559	ros_tale__1_mid_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_mid_250pq	2	Escherichia coli ERS.16.28	GMOS	Batch	Midpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ROSHRS_16-28B_RNA_rerun_S89_L004_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ROSHRS_16-28B_RNA_rerun_S89_L004_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_mid_250pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00562	ros_tale__1_0_0pq__3	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_0_0pq	3	Escherichia coli ERS.16.32	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ERS_HRS_16_32A_0PQ_S0_L000_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_16_32A_0PQ_S0_L000_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_0_0pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00563	ros_tale__1_0_0pq__4	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_0_0pq	4	Escherichia coli ERS.16.32	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ERS_HRS_16_32B_0PQ_S0_L000_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_16_32B_0PQ_S0_L000_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_0_0pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00564	ros_tale__1_0_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_0_250pq	1	Escherichia coli ERS.16.32	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ERS_HRS_16_32A_PQ_S0_L000_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_16_32A_PQ_S0_L000_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_0_250pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00565	ros_tale__1_0_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_0_250pq	2	Escherichia coli ERS.16.32	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ERS_HRS_16_32B_PQ_S0_L000_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_16_32B_PQ_S0_L000_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_0_250pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00566	ros_tale__1_0_750pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_0_750pq	1	Escherichia coli ERS.16.32	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__16_32_750pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__16_32_750pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_0_750pq	True	True	9/20/19	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00567	ros_tale__1_0_750pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_0_750pq	2	Escherichia coli ERS.16.32	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__16_32_750pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__16_32_750pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_0_750pq	True	True	9/20/19	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00568	ros_tale__1_3_0pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_3_0pq	1	Escherichia coli ERS.17.104	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__17_104_0pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__17_104_0pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_3_0pq	True	True	1/21/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00569	ros_tale__1_3_0pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_3_0pq	2	Escherichia coli ERS.17.104	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__17_104_0pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__17_104_0pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_3_0pq	True	True	1/21/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00570	ros_tale__1_3_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_3_250pq	1	Escherichia coli ERS.17.104	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	NovaSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__17_104_250pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__17_104_250pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_3_250pq	True	True	1/16/20	4.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00571	ros_tale__1_3_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_3_250pq	2	Escherichia coli ERS.17.104	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	NovaSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__17_104_250pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__17_104_250pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_3_250pq	True	True	1/16/20	4.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00572	ros_tale__1_3_250pq__3	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_3_250pq	3	Escherichia coli ERS.17.104	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	Spacer development test	NovaSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__17_104_250pq__3__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__17_104_250pq__3__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_3_250pq	True	True	1/16/20	4.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00573	ros_tale__1_3_250pq__4	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_3_250pq	4	Escherichia coli ERS.17.104	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	Spacer development test	NovaSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__17_104_250pq__4__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__17_104_250pq__4__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_3_250pq	True	True	1/16/20	4.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00574	ros_tale__1_3_750pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_3_750pq	1	Escherichia coli ERS.17.104	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__17_104_750pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__17_104_750pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_3_750pq	True	True	1/21/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00575	ros_tale__1_3_750pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_3_750pq	2	Escherichia coli ERS.17.104	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__17_104_750pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__17_104_750pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_3_750pq	True	True	1/21/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00576	ros_tale__2_mid_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_mid_250pq	1	Escherichia coli ERS.18.24	GMOS	Batch	Midpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ROSHRS_18-24A_RNA_rerun_S86_L004_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ROSHRS_18-24A_RNA_rerun_S86_L004_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:2_mid_250pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00577	ros_tale__2_mid_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_mid_250pq	2	Escherichia coli ERS.18.24	GMOS	Batch	Midpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ROSHRS_18-24B_RNA_rerun_S87_L004_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ROSHRS_18-24B_RNA_rerun_S87_L004_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:2_mid_250pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00578	ros_tale__2_0_0pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_0_0pq	1	Escherichia coli ERS.18.36	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__18_36_0pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__18_36_0pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:2_0_0pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00579	ros_tale__2_0_0pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_0_0pq	2	Escherichia coli ERS.18.36	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__18_36_0pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__18_36_0pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:2_0_0pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00582	ros_tale__2_0_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_0_250pq	1	Escherichia coli ERS.18.36	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ERS_HRS_18_36A_PQ_S46_L004_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_18_36A_PQ_S46_L004_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:2_0_250pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00583	ros_tale__2_0_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_0_250pq	2	Escherichia coli ERS.18.36	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	HiSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ERS_HRS_18_36B_PQ_S46_L004_R1_001.fastq.gz	s3://precise-db/raw_data/ros_tale/ERS_HRS_18_36B_PQ_S46_L004_R2_001.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:2_0_250pq	True	True	11/28/17	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00584	ros_tale__2_0_750pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_0_750pq	1	Escherichia coli ERS.18.36	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__18_36_750pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__18_36_750pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:2_0_750pq	True	True	1/20/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00585	ros_tale__2_0_750pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	2_0_750pq	2	Escherichia coli ERS.18.36	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__18_36_750pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__18_36_750pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:2_0_750pq	True	True	1/20/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00586	ros_tale__1_4_0pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_0pq	1	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__19_91_0pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_0pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_4_0pq	True	True	1/20/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00587	ros_tale__1_4_0pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_0pq	2	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__19_91_0pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_0pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_4_0pq	True	True	1/20/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00588	ros_tale__1_4_250pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_250pq	1	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__19_91_250pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_250pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_4_250pq	True	True	1/20/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00589	ros_tale__1_4_250pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_250pq	2	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (250uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__19_91_250pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_250pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_4_250pq	True	True	1/20/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00590	ros_tale__1_4_750pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_750pq	1	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_4_750pq	True	True	1/20/20	4.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00591	ros_tale__1_4_750pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_750pq	2	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_4_750pq	True	True	1/20/20	4.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00592	ros_tale__1_4_750pq__3	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_750pq	3	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	SPRI development test 1.8:1	NextSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__3__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__3__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_4_750pq	True	True	1/21/20	4.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00593	ros_tale__1_4_750pq__4	ROS TALE	ros_tale	p1k_00001;p1k_00002	1_4_750pq	4	Escherichia coli ERS.19.91	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	paraquat (750uM)	0	0	0.0	Clonal	SPRI development test 1.8:1	NextSeq	PAIRED	ILLUMINA	4.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__4__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__19_91_750pq__4__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:1_4_750pq	True	True	1/21/20	4.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00594	ros_tale__3_1_0pq__1	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_1_0pq	1	Escherichia coli ERS.21.97	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__21_97_0pq__1__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__21_97_0pq__1__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:3_1_0pq	True	True	1/21/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
p1k_00595	ros_tale__3_1_0pq__2	ROS TALE	ros_tale	p1k_00001;p1k_00002	3_1_0pq	2	Escherichia coli ERS.21.97	GMOS	Batch	Endpoint	M9	37.0	7.0	glucose(4)	NH4Cl(1)	O2	0	0	0	0	0.0	Clonal	0	NextSeq	PAIRED	ILLUMINA	2.0	doi.org/10.1101/749887	GSE134256	0	0	s3://precise-db/raw_data/ros_tale/ers2__21_97_0pq__2__R1.fastq.gz	s3://precise-db/raw_data/ros_tale/ers2__21_97_0pq__2__R2.fastq.gz	Kevin Rychel	Justin Tan	True	True	True	True	ros_tale:3_1_0pq	True	True	1/21/20	2.0	ALE	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
